COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID
335,5227287,1107806580,duel,244135,offensive_duel,true,false,,,false,,1107802764
335,5227287,1107802765,duel,449617,defensive_duel,,,false,false,false,,1107802800
335,5227287,1107802800,duel,69374,offensive_duel,true,true,,,false,,1107802765
335,5227287,1107802767,duel,443690,defensive_duel,,,true,false,false,,1107802802
335,5227287,1107802768,duel,0,defensive_duel,,,true,false,false,left,1107806581
335,5227287,1107806581,duel,449089,dribble,true,false,,,false,right,1107802768
335,5227287,1107802802,duel,69374,offensive_duel,true,false,,,false,,1107802767
335,5227287,1107802805,duel,56079,dribble,true,false,,,false,left,1107802769
335,5227287,1107802769,duel,492788,defensive_duel,,,true,false,false,right,1107802805
335,5227287,1107802772,duel,0,defensive_duel,,,true,false,false,,1107806582
335,5227287,1107806582,duel,544937,offensive_duel,true,false,,,false,,1107802772
335,5227287,1107802778,duel,0,defensive_duel,,,false,false,false,right,1107806585
335,5227287,1107806585,duel,449089,dribble,true,true,,,false,left,1107802778
335,5227287,1107802809,duel,363625,dribble,true,true,,,false,left,1107802779
335,5227287,1107802779,duel,492788,defensive_duel,,,false,false,false,right,1107802809
335,5227287,1107802810,duel,449089,defensive_duel,,,true,true,false,,1107802780
335,5227287,1107802780,duel,234375,offensive_duel,false,false,,,false,,1107802810
335,5227287,1107802782,duel,443690,defensive_duel,,,false,false,true,right,1107802817
335,5227287,1107802817,duel,676912,dribble,true,true,,,true,left,1107802782
335,5227287,1107802783,duel,443690,defensive_duel,,,true,false,false,,1107802818
335,5227287,1107802818,duel,676912,offensive_duel,true,false,,,false,,1107802783
335,5227287,1107802784,duel,449175,defensive_duel,,,false,false,false,,1107802821
335,5227287,1107802821,duel,56079,offensive_duel,true,true,,,false,,1107802784
335,5227287,1107802785,duel,0,defensive_duel,,,false,false,true,right,1107806588
335,5227287,1107806588,duel,544937,dribble,true,true,,,true,left,1107802785
335,5227287,1107802789,duel,0,defensive_duel,,,false,false,false,right,1107806589
335,5227287,1107806589,duel,449089,dribble,true,true,,,false,left,1107802789
335,5227287,1107802830,duel,544937,offensive_duel,false,false,,,false,,1107802790
335,5227287,1107802790,duel,443690,defensive_duel,,,true,true,false,,1107802830
335,5227287,1107802791,duel,234375,offensive_duel,true,true,,,false,,1107802833
335,5227287,1107802833,duel,449089,defensive_duel,,,false,false,false,,1107802791
335,5227287,1107802792,duel,0,dribble,true,false,,,false,left,1107806590
335,5227287,1107806590,duel,257943,defensive_duel,,,true,false,false,right,1107802792
335,5227287,1107802794,duel,234375,offensive_duel,true,false,,,false,,1107802835
335,5227287,1107802835,duel,544937,defensive_duel,,,true,false,false,,1107802794
335,5227287,1107802796,duel,50868,defensive_duel,,,true,true,false,,1107802837
335,5227287,1107802837,duel,449089,offensive_duel,true,false,,,false,,1107802796
335,5227287,1107802797,duel,50868,offensive_duel,false,false,,,false,,1107802838
335,5227287,1107802838,duel,676912,defensive_duel,,,true,true,false,,1107802797
335,5227287,1107802798,duel,492788,defensive_duel,,,true,true,false,,1107802840
335,5227287,1107802840,duel,676912,offensive_duel,false,false,,,false,,1107802798
335,5227287,1107802799,duel,449175,offensive_duel,true,false,,,false,,1107802842
335,5227287,1107802842,duel,244135,defensive_duel,,,true,false,false,,1107802799
335,5227287,1107802801,duel,449617,defensive_duel,,,true,false,false,,1107802845
335,5227287,1107802845,duel,544937,offensive_duel,true,false,,,false,,1107802801
335,5227287,1107802804,duel,0,offensive_duel,true,true,,,false,,1107806592
335,5227287,1107806592,duel,412012,defensive_duel,,,false,false,false,,1107802804
335,5227287,1107802813,duel,239006,offensive_duel,true,false,,,false,,1107802866
335,5227287,1107802866,duel,257943,defensive_duel,,,true,false,false,,1107802813
335,5227287,1107802867,duel,334043,offensive_duel,true,false,,,false,,1107802815
335,5227287,1107802815,duel,449617,defensive_duel,,,true,false,false,,1107802867
335,5227287,1107802816,duel,57693,defensive_duel,,,false,false,true,left,1107802868
335,5227287,1107802868,duel,544937,dribble,true,true,,,true,right,1107802816
335,5227287,1107802820,duel,449617,offensive_duel,true,false,,,false,,1107802872
335,5227287,1107802872,duel,244135,defensive_duel,,,true,false,false,,1107802820
335,5227287,1107802822,duel,492788,offensive_duel,false,false,,,false,,1107802873
335,5227287,1107802873,duel,334043,defensive_duel,,,true,false,false,,1107802822
335,5227287,1107802823,duel,449175,dribble,false,false,,,true,left,1107802874
335,5227287,1107802874,duel,334043,defensive_duel,,,true,true,true,right,1107802823
335,5227287,1107802825,duel,449175,defensive_duel,,,false,false,true,right,1107802876
335,5227287,1107802876,duel,412012,dribble,true,true,,,true,left,1107802825
335,5227287,1107802826,duel,234375,defensive_duel,,,true,true,true,right,1107802894
335,5227287,1107802894,duel,69374,dribble,false,false,,,true,left,1107802826
335,5227287,1107802827,duel,0,offensive_duel,true,true,,,false,,1107806595
335,5227287,1107806595,duel,334043,defensive_duel,,,false,false,false,,1107802827
335,5227287,1107802902,duel,510447,defensive_duel,,,false,false,false,right,1107802828
335,5227287,1107802828,duel,50868,dribble,true,true,,,false,left,1107802902
335,5227287,1107802832,duel,0,defensive_duel,,,true,false,false,,1107806598
335,5227287,1107806598,duel,244135,offensive_duel,true,false,,,false,,1107802832
335,5227287,1107802911,duel,244135,offensive_duel,false,false,,,false,,1107802834
335,5227287,1107802834,duel,492788,defensive_duel,,,true,true,false,,1107802911
335,5227287,1107802836,duel,0,dribble,false,false,,,false,left,1107806599
335,5227287,1107806599,duel,334043,defensive_duel,,,true,true,false,right,1107802836
335,5227287,1107802839,duel,492788,dribble,true,true,,,true,right,1107802915
335,5227287,1107802915,duel,56079,defensive_duel,,,false,false,true,left,1107802839
335,5227287,1107802843,duel,492788,defensive_duel,,,true,false,false,left,1107802921
335,5227287,1107802921,duel,412012,dribble,false,false,,,false,right,1107802843
335,5227287,1107802846,duel,372130,offensive_duel,true,true,,,false,,1107802922
335,5227287,1107802922,duel,257943,defensive_duel,,,false,false,false,,1107802846
335,5227287,1107802850,duel,492788,defensive_duel,,,true,false,false,left,1107802927
335,5227287,1107802927,duel,244135,dribble,true,false,,,false,right,1107802850
335,5227287,1107802851,duel,57693,offensive_duel,true,false,,,false,,1107802934
335,5227287,1107802934,duel,544937,defensive_duel,,,true,false,false,,1107802851
335,5227287,1107802937,duel,412012,offensive_duel,true,true,,,false,,1107802854
335,5227287,1107802854,duel,492788,defensive_duel,,,false,false,false,,1107802937
335,5227287,1107802938,duel,56079,dribble,true,true,,,true,right,1107802855
335,5227287,1107802855,duel,57693,defensive_duel,,,false,false,true,left,1107802938
335,5227287,1107802856,duel,57693,defensive_duel,,,true,true,false,,1107802939
335,5227287,1107802939,duel,334043,offensive_duel,true,false,,,false,,1107802856
335,5227287,1107802857,duel,57693,offensive_duel,false,false,,,false,,1107802940
335,5227287,1107802940,duel,56079,defensive_duel,,,true,true,false,,1107802857
335,5227287,1107802858,duel,0,defensive_duel,,,true,false,false,,1107806603
335,5227287,1107806603,duel,334043,offensive_duel,true,false,,,false,,1107802858
335,5227287,1107802863,duel,0,defensive_duel,,,true,false,false,,1107806604
335,5227287,1107806604,duel,244135,offensive_duel,true,false,,,false,,1107802863
335,5227287,1107802864,duel,56456,defensive_duel,,,true,true,false,,1107802942
335,5227287,1107802942,duel,510447,offensive_duel,false,false,,,false,,1107802864
335,5227287,1107802943,duel,334043,offensive_duel,true,true,,,false,,1107802869
335,5227287,1107802869,duel,234375,defensive_duel,,,false,false,false,,1107802943
335,5227287,1107802870,duel,0,defensive_duel,,,true,false,false,,1107806606
335,5227287,1107806606,duel,69374,offensive_duel,true,false,,,false,,1107802870
335,5227287,1107802945,duel,0,offensive_duel,true,true,,,false,,1107806607
335,5227287,1107806607,duel,120911,defensive_duel,,,false,false,false,,1107802945
335,5227287,1107802875,duel,0,defensive_duel,,,true,false,false,,1107806608
335,5227287,1107806608,duel,544937,offensive_duel,true,false,,,false,,1107802875
335,5227287,1107802946,duel,676912,dribble,true,false,,,true,left,1107802877
335,5227287,1107802877,duel,120911,defensive_duel,,,true,false,true,right,1107802946
335,5227287,1107802878,duel,120911,defensive_duel,,,false,false,false,,1107802987
335,5227287,1107802987,duel,544937,offensive_duel,true,true,,,false,,1107802878
335,5227287,1107802948,duel,510447,defensive_duel,,,false,false,false,left,1107802881
335,5227287,1107802881,duel,50868,dribble,true,true,,,false,right,1107802948
335,5227287,1107802950,duel,0,defensive_duel,,,true,true,false,,1107806610
335,5227287,1107806610,duel,239006,offensive_duel,false,false,,,false,,1107802950
335,5227287,1107802882,duel,57693,defensive_duel,,,false,false,true,left,1107802951
335,5227287,1107802951,duel,513075,dribble,true,true,,,true,right,1107802882
335,5227287,1107802952,duel,412012,dribble,true,false,,,true,right,1107802883
335,5227287,1107802883,duel,449175,defensive_duel,,,true,false,true,left,1107802952
335,5227287,1107802953,duel,334043,offensive_duel,true,false,,,false,,1107802884
335,5227287,1107802884,duel,372130,defensive_duel,,,true,false,false,,1107802953
335,5227287,1107802888,duel,0,defensive_duel,,,true,false,false,,1107806612
335,5227287,1107806612,duel,513075,offensive_duel,true,false,,,false,,1107802888
335,5227287,1107802889,duel,0,defensive_duel,,,true,false,false,,1107806613
335,5227287,1107806613,duel,676912,offensive_duel,true,false,,,false,,1107802889
335,5227287,1107802956,duel,676912,dribble,true,true,,,true,right,1107802890
335,5227287,1107802890,duel,120911,defensive_duel,,,false,false,true,left,1107802956
335,5227287,1107802891,duel,120911,defensive_duel,,,true,false,false,left,1107802957
335,5227287,1107802957,duel,56079,dribble,true,false,,,false,right,1107802891
335,5227287,1107802959,duel,203245,defensive_duel,,,false,false,false,,1107802893
335,5227287,1107802893,duel,372130,offensive_duel,true,true,,,false,,1107802959
335,5227287,1107802895,duel,234375,defensive_duel,,,false,false,false,,1107802960
335,5227287,1107802960,duel,513075,offensive_duel,true,true,,,false,,1107802895
335,5227287,1107802898,duel,492788,defensive_duel,,,true,false,false,,1107802961
335,5227287,1107802961,duel,412012,offensive_duel,true,false,,,false,,1107802898
335,5227287,1107802962,duel,510447,defensive_duel,,,true,false,false,,1107802899
335,5227287,1107802899,duel,56456,offensive_duel,false,false,,,false,,1107802962
335,5227287,1107802900,duel,476,defensive_duel,,,true,false,false,,1107802963
335,5227287,1107802963,duel,244135,offensive_duel,true,false,,,false,,1107802900
335,5227287,1107802901,duel,0,dribble,true,true,,,true,left,1107806614
335,5227287,1107806614,duel,56079,defensive_duel,,,false,false,true,right,1107802901
335,5227287,1107802903,duel,56138,offensive_duel,true,false,,,false,,1107802964
335,5227287,1107802964,duel,56079,defensive_duel,,,true,false,false,,1107802903
335,5227287,1107802965,duel,0,defensive_duel,,,false,true,true,right,1107806615
335,5227287,1107806615,duel,234375,dribble,true,true,,,true,left,1107802965
335,5227287,1107802904,duel,120911,defensive_duel,,,true,true,false,,1107802966
335,5227287,1107802966,duel,56079,offensive_duel,false,false,,,false,,1107802904
335,5227287,1107802967,duel,510447,defensive_duel,,,false,false,false,,1107802905
335,5227287,1107802905,duel,56456,offensive_duel,true,true,,,false,,1107802967
335,5227287,1107802906,duel,372130,offensive_duel,true,true,,,false,,1107802968
335,5227287,1107802968,duel,513075,defensive_duel,,,false,false,false,,1107802906
335,5227287,1107802969,duel,412012,offensive_duel,false,false,,,false,,1107802907
335,5227287,1107802907,duel,476,defensive_duel,,,true,false,false,,1107802969
335,5227287,1107802908,duel,57693,defensive_duel,,,true,false,true,left,1107802970
335,5227287,1107802970,duel,412012,dribble,false,false,,,true,right,1107802908
335,5227287,1107802971,duel,544937,offensive_duel,false,false,,,false,,1107802909
335,5227287,1107802909,duel,120911,defensive_duel,,,true,true,false,,1107802971
335,5227287,1107802985,duel,510447,defensive_duel,,,false,false,false,right,1107802910
335,5227287,1107802910,duel,120911,dribble,true,true,,,false,left,1107802985
335,5227287,1107802972,duel,676912,defensive_duel,,,true,false,false,,1107802912
335,5227287,1107802912,duel,234375,offensive_duel,false,false,,,false,,1107802972
335,5227287,1107802913,duel,0,offensive_duel,false,false,,,false,,1107806616
335,5227287,1107806616,duel,513075,defensive_duel,,,true,true,false,,1107802913
335,5227287,1107802916,duel,57693,offensive_duel,true,false,,,false,,1107802973
335,5227287,1107802973,duel,203245,defensive_duel,,,true,false,false,,1107802916
335,5227287,1107802917,duel,234375,dribble,true,false,,,false,right,1107802974
335,5227287,1107802974,duel,203245,defensive_duel,,,true,false,false,left,1107802917
335,5227287,1107802919,duel,50868,dribble,true,false,,,false,right,1107802975
335,5227287,1107802975,duel,510447,defensive_duel,,,true,false,false,left,1107802919
335,5227287,1107802976,duel,513075,defensive_duel,,,false,false,false,right,1107802920
335,5227287,1107802920,duel,57693,dribble,true,true,,,false,left,1107802976
335,5227287,1107802977,duel,412012,offensive_duel,true,true,,,false,,1107802923
335,5227287,1107802923,duel,57693,defensive_duel,,,false,false,false,,1107802977
335,5227287,1107802926,duel,492788,defensive_duel,,,true,true,false,,1107802978
335,5227287,1107802978,duel,244135,offensive_duel,false,false,,,false,,1107802926
335,5227287,1107802928,duel,234375,offensive_duel,false,false,,,false,,1107802979
335,5227287,1107802979,duel,510447,defensive_duel,,,true,false,false,,1107802928
335,5227287,1107802929,duel,239006,defensive_duel,,,true,false,false,,1107802980
335,5227287,1107802980,duel,203245,offensive_duel,true,false,,,false,,1107802929
335,5227287,1107802982,duel,676912,offensive_duel,false,false,,,false,,1107802933
335,5227287,1107802933,duel,492788,defensive_duel,,,true,false,false,,1107802982
335,5227287,1107802983,duel,0,dribble,false,false,,,true,right,1107806617
335,5227287,1107806617,duel,492788,defensive_duel,,,true,true,true,left,1107802983
335,5227287,1107802984,duel,0,defensive_duel,,,true,false,false,,1107806618
335,5227287,1107806618,duel,492788,offensive_duel,true,false,,,false,,1107802984
335,5452144,1610488576,duel,347591,defensive_duel,,,true,false,false,,1610488620
335,5452144,1610488620,duel,169212,offensive_duel,true,false,,,false,,1610488576
335,5452144,1610488580,duel,451410,offensive_duel,true,true,,,false,,1610488624
335,5452144,1610488624,duel,356393,defensive_duel,,,false,false,false,,1610488580
335,5452144,1610488584,duel,559154,offensive_duel,true,false,,,false,,1610488628
335,5452144,1610488628,duel,562633,defensive_duel,,,true,false,false,,1610488584
335,5452144,1610488590,duel,516196,offensive_duel,true,false,,,false,,1610488632
335,5452144,1610488632,duel,169212,defensive_duel,,,true,true,false,,1610488590
335,5452144,1610488591,duel,56273,defensive_duel,,,true,true,false,,1610488635
335,5452144,1610488635,duel,449763,offensive_duel,false,false,,,false,,1610488591
335,5452144,1610488593,duel,520617,defensive_duel,,,false,false,false,,1610488646
