COMPETITION_WYID,SEASON_WYID,PLAYER_WYID,SHORTNAME,FIRSTNAME,MIDDLENAME,LASTNAME,HEIGHT,WEIGHT,BIRTHDATE,BIRTHAREA_WYID,PASSPORTAREA_WYID,ROLENAME,ROLECODE2,ROLECODE3,FOOT,CURRENTTEAM_WYID,CURRENTNATIONALTEAM_WYID,GENDER,STATUS,IMAGEDATAURL
335,188945,528964,J. Žambůrek,Jan,,Žambůrek,182,70,2001-02-13,203,203,Midfielder,MD,MID,left,30,,male,active,https://cdn5.wyscout.com/photos/players/public/g-61061_100x130.png
335,188945,525650,J. Jensen-Abbew,Jonas,,Jensen-Abbew,187,80,2002-04-20,208,288,Defender,DF,DEF,right,7457,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-60498_100x130.png
335,188945,1055345,B. Meibom,Benjamin,,Meibom,0,0,2004-02-02,208,208,Defender,DF,DEF,,7490,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,957329,S. Iheanacho,Stanley Chimeremeze,,Iheanacho,0,0,2005-05-18,566,566,Forward,FW,FWD,,9649,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,945200,Bojang Yaya,Bojang,,Yaya,0,0,2004-09-10,270,270,Defender,DF,DEF,,7460,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,902688,E. Chambo,Emile,,Kwimbia Chambo,0,0,2006-01-20,120,120,Forward,FW,FWD,,23731,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,861913,M. Ubandoma,Mustapha,,Isah Ubandoma,0,0,2004-07-23,566,566,Midfielder,MD,MID,right,7102,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,855983,M. Andersen,Mikkel Møller,,Andersen,0,0,2005-11-05,208,208,Midfielder,MD,MID,,38330,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,847902,D. Herrington,Diesel,,Herrington,188,81,2004-08-04,36,36,Defender,DF,DEF,right,8310,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,833655,M. Fuseini,Mohammed Gadaf,,Fuseini,169,60,2002-05-16,288,288,Forward,FW,FWD,right,5120,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,817954,Alamara Djabi,Alamara,,Viriato Djabi,172,62,2006-09-28,624,620,Midfielder,MD,MID,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,817448,E. Nuamah,Ernest,,Appiah Nuamah,178,71,2003-11-01,288,288,Forward,FW,FWD,left,3766,17522,male,active,https://cdn5.wyscout.com/photos/players/public/g-330125_100x130.png
335,188945,812743,M. Kowalczyk,Mateusz ,,Kowalczyk,181,72,2004-04-16,616,616,Midfielder,MD,MID,right,13513,13869,male,active,https://cdn5.wyscout.com/photos/players/public/g-325422_100x130.png
335,188945,796696,M. Lysholm,Magnus,,Lysholm,198,85,2002-01-18,208,208,Defender,DF,DEF,both,7497,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,786374,F. Damkjer,Frederik ,,Damkjer,0,0,2007-07-31,208,208,Midfielder,MD,MID,,7590,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,778232,A. Zulić,Anel,,Zulić,192,83,2004-11-07,705,705,Defender,DF,DEF,left,31278,12052,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,776612,O. Boesen,Oskar,,Boesen,0,0,2005-05-05,208,724,Midfielder,MD,MID,,7461,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,768773,M. Themsen,Mike,,Themsen Kofod,0,0,2006-03-10,208,208,Forward,FW,FWD,right,7462,7717,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,767837,T. Francois,Tyrese,,Francois,173,60,2000-07-16,36,826,Midfielder,MD,MID,left,1635,,male,active,https://cdn5.wyscout.com/photos/players/public/g-280538_100x130.png
335,188945,766837,S. Egeli,Sindre,,Walle Egeli,0,0,2006-06-21,578,578,Forward,FW,FWD,left,7458,7336,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,766594,M. Simonsen,Mathias,,Simonsen,0,0,2005-08-28,208,208,Goalkeeper,GK,GKP,,23737,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,766104,T. Bach,Tobias ,,Bach,0,0,2003-06-04,208,208,Defender,DF,DEF,,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,624764,T. Jørgensen,Thomas,,Jørgensen,177,68,2005-09-30,208,208,Midfielder,MD,MID,left,7456,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,624751,N. Nartey,Noah,,Teye Nartey,180,69,2005-10-05,208,288,Midfielder,MD,MID,right,67329,,male,active,https://cdn5.wyscout.com/photos/players/public/g-139253_100x130.png
335,188945,624744,M. Jensen,Markus Gustav,,Jensen,0,0,2005-07-15,208,208,Midfielder,MD,MID,right,7460,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,624742,E. Højlund,Emil,,Winther Højlund,191,87,2005-01-04,208,208,Forward,FW,FWD,right,2449,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,624737,O. Højlund,Oscar,,Winther Højlund,184,74,2005-01-04,208,208,Midfielder,MD,MID,right,2462,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,624732,A. Dithmer,Andreas Frederik,,Dithmer,198,86,2005-08-01,208,208,Goalkeeper,GK,GKP,right,23568,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,624710,G. Fraulo,Gustav Leone,,Fraulo,183,73,2005-04-23,208,380,Midfielder,MD,MID,right,7497,,male,active,https://cdn5.wyscout.com/photos/players/public/g-139212_100x130.png
335,188945,624703,A. Nygaard,Andersen,,Adam Nygaard,0,0,2005-09-23,208,208,Defender,DF,DEF,,,,male,active,https://cdn5.wyscout.com/photos/players/public/g-139205_100x130.png
335,188945,624683,J. Lindekilde,Jonatan Holm,,Lindekilde,0,0,2006-03-31,208,208,Midfielder,MD,MID,right,7469,7717,male,active,https://cdn5.wyscout.com/photos/players/public/g-139185_100x130.png
335,188945,624657,L. Flø Borregaard,Lasse,,Flø Borregaard,0,0,2005-10-15,208,208,Defender,DF,DEF,,23733,7714,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,623240,C. Nouck,Charly,,Nouck Horneman,184,76,2004-03-21,208,120,Forward,FW,FWD,right,7456,7714,male,active,https://cdn5.wyscout.com/photos/players/public/g-137744_100x130.png
335,188945,622720,T. Bany,Tammer,,Bany,177,0,2003-10-19,208,208,Forward,FW,FWD,,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/g-137224_100x130.png
335,188945,622417,Serginho,Sérgio,,Pereira Andrade,183,69,2001-01-29,620,620,Forward,FW,FWD,right,7456,,male,active,https://cdn5.wyscout.com/photos/players/public/g-136921_100x130.png
335,188945,621862,A. Priske,August,,Priske Flyger,187,79,2004-03-23,208,208,Forward,FW,FWD,right,6713,,male,active,https://cdn5.wyscout.com/photos/players/public/g-136366_100x130.png
335,188945,621653,P. Mukairu,Paul,,Mukairu,182,78,2000-01-18,566,566,Midfielder,MD,MID,right,4558,,male,active,https://cdn5.wyscout.com/photos/players/public/g-136157_100x130.png
335,188945,620931,M. Ejdum,Max Isaac,,Ejdum,168,58,2004-10-15,208,208,Midfielder,MD,MID,left,7460,7714,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,620816,P. Langhoff,Peter,,Langhoff,0,0,2004-01-02,208,208,Midfielder,MD,MID,,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,620801,G. Mortensen,Gustav,,Mortensen,0,0,2004-03-19,208,208,Defender,DF,DEF,left,7488,7714,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,620743,L. Deedson,Louicius Don,,Deedson,178,70,2001-02-11,332,840,Midfielder,MD,MID,left,7460,17881,male,active,https://cdn5.wyscout.com/photos/players/public/g-135247_100x130.png
335,188945,620388,E. Otoo,Enock,,Otoo,0,0,2004-06-28,288,288,Midfielder,MD,MID,,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,221047,T. Letschert,Timo,,Letschert,188,84,1993-05-25,528,528,Defender,DF,DEF,right,33191,,male,active,https://cdn5.wyscout.com/photos/players/public/g251711_100x130.png
335,188039,224154,A. Hansen,Andreas,,Hansen,186,74,1995-08-11,208,208,Goalkeeper,GK,GKP,right,7458,,male,active,https://cdn5.wyscout.com/photos/players/public/g252990_100x130.png
335,188039,224185,A. Okosun,Ayo Simon,,Okosun,197,85,1993-07-21,208,208,Midfielder,MD,MID,right,7488,,male,active,https://cdn5.wyscout.com/photos/players/public/g253849_100x130.png
335,188039,224165,F. Gytkjær,Frederik,,Gytkjær,180,75,1993-03-16,208,208,Forward,FW,FWD,right,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/g254300_100x130.png
335,188039,222849,A. D'Alberto,Anthony,,D'Alberto,178,69,1994-10-13,180,56,Defender,DF,DEF,right,9662,,male,active,https://cdn5.wyscout.com/photos/players/public/g257293_100x130.png
335,188039,227556,P. Bråtveit,Per Kristian,,Worre Bråtveit,188,75,1996-02-15,578,578,Goalkeeper,GK,GKP,right,7111,,male,active,https://cdn5.wyscout.com/photos/players/public/g258021_100x130.png
335,188039,232015,C. Leemans,Clint,,Leemans,189,79,1995-09-15,528,528,Midfielder,MD,MID,left,18,,male,active,https://cdn5.wyscout.com/photos/players/public/g264397_100x130.png
335,188039,234373,J. Gemmer,Jonas,,Gemmer,183,76,1996-01-31,208,208,Midfielder,MD,MID,right,7490,,male,active,https://cdn5.wyscout.com/photos/players/public/g269924_100x130.png
335,188039,235789,A. Stankovic,Aleksandar,,Stankovic,187,0,1995-05-25,208,688,Goalkeeper,GK,GKP,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/g271768_100x130.png
335,188039,239006,J. Tverskov,Jeppe,,Tverskov,188,85,1993-03-12,208,208,Midfielder,MD,MID,right,7458,,male,active,https://cdn5.wyscout.com/photos/players/public/g273603_100x130.png
335,188039,241945,P. Sisto,Pione,,Sisto Ifolo Emirmija,172,64,1995-02-04,728,208,Midfielder,MD,MID,right,12520,,male,active,https://cdn5.wyscout.com/photos/players/public/g276510_100x130.png
335,188039,244135,A. Maxsø,Andreas,,Maxsø,190,89,1994-03-18,208,208,Defender,DF,DEF,right,7853,,male,active,https://cdn5.wyscout.com/photos/players/public/g277505_100x130.png
335,188039,246509,P. Gregor,Pascal,,Gregor,189,80,1994-02-18,208,208,Defender,DF,DEF,right,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/g279666_100x130.png
335,188039,247223,Pep Biel,Pep Biel,,Mas Jaume,167,64,1996-09-05,724,724,Midfielder,MD,MID,left,67353,,male,active,https://cdn5.wyscout.com/photos/players/public/g280402_100x130.png
335,188039,252418,J. Andersson,Joel,,Andersson,178,68,1996-11-11,752,752,Defender,DF,DEF,right,7455,,male,active,https://cdn5.wyscout.com/photos/players/public/g281387_100x130.png
335,188039,252417,A. Andersson,Adam,,Andersson,178,68,1996-11-11,752,752,Defender,DF,DEF,right,7091,,male,active,https://cdn5.wyscout.com/photos/players/public/g281388_100x130.png
335,188039,258718,J. Posavec,Josip,,Posavec,190,85,1996-03-10,191,191,Goalkeeper,GK,GKP,right,9418,,male,active,https://cdn5.wyscout.com/photos/players/public/g290656_100x130.png
335,188039,258614,J. Gammelby,Jens Martin,,Gammelby,192,81,1995-02-05,208,208,Defender,DF,DEF,both,7461,,male,active,https://cdn5.wyscout.com/photos/players/public/g290884_100x130.png
335,188039,262121,D. Vavro,Denis,,Vavro,189,81,1996-04-10,703,703,Defender,DF,DEF,right,2451,14496,male,active,https://cdn5.wyscout.com/photos/players/public/g293763_100x130.png
335,188039,269701,M. Egho,Marvin,,Egho,187,80,1994-05-09,40,40,Forward,FW,FWD,right,7465,,male,active,https://cdn5.wyscout.com/photos/players/public/g304018_100x130.png
335,188039,419211,J. Lonwijk,Justin,,Lonwijk,189,85,1999-12-21,528,740,Midfielder,MD,MID,right,7456,17457,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,431007,S. Nordli,Simen,,Bolkan Nordli,181,74,1999-12-25,578,578,Midfielder,MD,MID,right,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/g437657_100x130.png
335,188039,423422,J. Felix,Joel,,Felix,190,73,1998-01-13,662,208,Defender,DF,DEF,left,2459,,male,active,https://cdn5.wyscout.com/photos/players/public/g440488_100x130.png
335,188039,433757,S. Thórdarson,Stefán Teitur,,Thórdarson,189,76,1998-10-16,352,352,Midfielder,MD,MID,right,1641,7839,male,active,https://cdn5.wyscout.com/photos/players/public/g443840_100x130.png
335,188039,434294,B. Hvidt,Benjamin,,Hvidt,185,78,2000-03-12,208,208,Midfielder,MD,MID,right,7451,,male,active,https://cdn5.wyscout.com/photos/players/public/g444351_100x130.png
335,188039,436881,D. Anyembe,Daniel,,Anyembe,189,77,1998-07-22,208,404,Defender,DF,DEF,right,7456,18402,male,active,https://cdn5.wyscout.com/photos/players/public/g446541_100x130.png
335,188039,442106,S. Grønning,Sebastian,,Grønning Andersen,188,75,1997-02-03,208,208,Forward,FW,FWD,right,2579,,male,active,https://cdn5.wyscout.com/photos/players/public/g449129_100x130.png
335,188039,442109,R. Thellufsen Pedersen,Rasmus,,Thellufsen Pedersen,185,74,1997-01-09,208,208,Forward,FW,FWD,right,7488,,male,active,https://cdn5.wyscout.com/photos/players/public/g449130_100x130.png
335,188039,443690,M. Opondo,Moses,,Opondo,173,72,1997-10-28,208,800,Midfielder,MD,MID,right,7469,,male,active,https://cdn5.wyscout.com/photos/players/public/g449809_100x130.png
335,188039,443718,S. Koch,Sebastian,,Koch,186,78,1996-10-11,208,208,Forward,FW,FWD,right,7470,,male,active,https://cdn5.wyscout.com/photos/players/public/g449838_100x130.png
335,188039,443851,G. Links,Gift,,Links,170,60,1998-10-02,710,710,Midfielder,MD,MID,left,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/g449945_100x130.png
335,188039,444298,J. Bonde,Jakob,,Bonde Jensen,186,75,1993-12-29,208,208,Midfielder,MD,MID,left,7460,,male,active,https://cdn5.wyscout.com/photos/players/public/g450366_100x130.png
335,188039,446138,Charles,Charles,,Rigon Matos,187,81,1996-06-19,76,76,Midfielder,MD,MID,right,5656,,male,active,https://cdn5.wyscout.com/photos/players/public/g452042_100x130.png
335,188039,448662,J. Duin,Jelle,,Duin,186,80,1999-01-27,528,528,Forward,FW,FWD,left,13354,,male,active,https://cdn5.wyscout.com/photos/players/public/g454474_100x130.png
335,188039,451410,M. Emil Madsen,Mads Emil,,Madsen,189,80,1998-01-14,208,208,Midfielder,MD,MID,left,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/g455699_100x130.png
335,188039,471965,F. Ibsen,Frederik,,Ibsen,190,88,1997-03-28,208,208,Goalkeeper,GK,GKP,right,7470,,male,active,https://cdn5.wyscout.com/photos/players/public/g460176_100x130.png
335,188039,472349,S. Brolin,Samuel,,Brolin,202,85,2000-09-29,752,752,Goalkeeper,GK,GKP,right,6711,,male,active,https://cdn5.wyscout.com/photos/players/public/g460391_100x130.png
335,188039,475102,C. Tengstedt,Casper,,Tengstedt,184,79,2000-06-01,208,208,Forward,FW,FWD,right,3194,,male,active,https://cdn5.wyscout.com/photos/players/public/g462665_100x130.png
335,188039,475110,G. Isaksen,Gustav,,Tang Isaksen,181,65,2001-04-19,208,208,Forward,FW,FWD,left,3162,7712,male,active,https://cdn5.wyscout.com/photos/players/public/g462673_100x130.png
335,188039,475116,N. Dyhr,Nikolas,,Langberg Dyhr,179,66,2001-06-18,208,208,Defender,DF,DEF,left,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/g462679_100x130.png
335,188039,906748,J. Nielsen,Joakim,,Nielsen,0,0,2004-12-29,208,208,Midfielder,MD,MID,,,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,900816,I. Musa,Isa Abubakar,,Musa,0,0,2005-01-26,566,566,Forward,FW,FWD,,,,male,active,https://cdn5.wyscout.com/photos/players/public/g-413428_100x130.png
335,188039,877599,C. Kouakou,Chris,,Kouakou,175,68,1999-12-15,384,384,Midfielder,MD,MID,right,9649,,male,active,https://cdn5.wyscout.com/photos/players/public/g-390247_100x130.png
335,188039,869456,J. Musbaudeen,Jamiu Olaide,,Musbaudeen,0,0,2004-07-09,566,566,Midfielder,MD,MID,right,7622,,male,active,https://cdn5.wyscout.com/photos/players/public/g-382108_100x130.png
335,188039,861913,M. Ubandoma,Mustapha,,Isah Ubandoma,0,0,2004-07-23,566,566,Midfielder,MD,MID,right,7102,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,856213,Y. Minteh,Yankuba,,Minteh,180,65,2004-07-22,270,270,Forward,FW,FWD,left,1651,18728,male,active,https://cdn5.wyscout.com/photos/players/public/g-368872_100x130.png
335,188039,847902,D. Herrington,Diesel,,Herrington,188,81,2004-08-04,36,36,Defender,DF,DEF,right,8310,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,836984,M. Kanté,Mohamed Kefing,,Kanté,180,72,2004-04-13,324,324,Forward,FW,FWD,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,821057,M. Ugboh,Mark Nnamdi,,Ugboh,185,73,2004-01-03,566,566,Goalkeeper,GK,GKP,right,70924,,male,active,https://cdn5.wyscout.com/photos/players/public/g-333731_100x130.png
335,188039,817448,E. Nuamah,Ernest,,Appiah Nuamah,178,71,2003-11-01,288,288,Forward,FW,FWD,left,3766,17522,male,active,https://cdn5.wyscout.com/photos/players/public/g-330125_100x130.png
335,188039,785394,O. Jebali,Omar,,Jebali,195,85,2000-02-19,788,788,Defender,DF,DEF,right,7488,,male,active,https://cdn5.wyscout.com/photos/players/public/g-298087_100x130.png
335,188039,782048,M. Lauritsen,Mads,,Nyboe Lauritsen,180,70,2005-05-21,208,208,Defender,DF,DEF,left,7488,7714,male,active,https://cdn5.wyscout.com/photos/players/public/g-294741_100x130.png
335,188039,776612,O. Boesen,Oskar,,Boesen,0,0,2005-05-05,208,724,Midfielder,MD,MID,,7461,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,762555,M. Olsson Valdés,Marco Antonio,,Olsson Valdés,0,0,2005-01-02,752,752,Midfielder,MD,MID,right,6781,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,743409,S. Hansen,Sabil Osman,,Hansen,0,0,2005-11-14,208,208,Defender,DF,DEF,right,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,739992,N. Lassen,Noah,,Hovgaard Lassen,0,0,2007-01-13,208,208,Midfielder,MD,MID,right,23726,28604,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,738389,W. Kumado,William,,Kumado,167,63,2002-10-16,288,288,Defender,DF,DEF,right,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/g-251132_100x130.png
335,188039,729780,A. Saine,Alagie,,Saine,186,78,2003-01-20,270,270,Defender,DF,DEF,right,7465,18730,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,707333,V. Kristiansen,Victor,,Bernth Kristiansen,181,72,2002-12-16,208,208,Defender,DF,DEF,left,1631,7712,male,active,https://cdn5.wyscout.com/photos/players/public/g-220092_100x130.png
335,188039,704331,Paulinho,Paulo Rafael,,Pereira Araújo,186,82,1999-09-21,620,620,Forward,FW,FWD,right,4631,,male,active,https://cdn5.wyscout.com/photos/players/public/g-217091_100x130.png
335,188039,476093,E. Ólafsson,Elías Rafn,,Ólafsson,201,85,2000-03-11,352,352,Goalkeeper,GK,GKP,right,7455,7839,male,active,https://cdn5.wyscout.com/photos/players/public/g463461_100x130.png
335,188039,476345,M. Hermansen,Mads,,Hermansen,187,81,2000-07-11,208,208,Goalkeeper,GK,GKP,right,1631,7712,male,active,https://cdn5.wyscout.com/photos/players/public/g463682_100x130.png
335,188039,476346,H. Bernat,Hans Christian,,Bernat,192,88,2000-11-13,208,616,Goalkeeper,GK,GKP,right,9381,,male,active,https://cdn5.wyscout.com/photos/players/public/g463683_100x130.png
335,188039,476349,S. Hausner,Sebastian,,Lund Hausner,188,79,2000-04-11,208,208,Defender,DF,DEF,right,7465,,male,active,https://cdn5.wyscout.com/photos/players/public/g463686_100x130.png
335,188039,476355,M. Kaastrup,Magnus,,Kaastrup Larsen,176,70,2000-12-28,208,208,Forward,FW,FWD,right,7488,,male,active,https://cdn5.wyscout.com/photos/players/public/g463692_100x130.png
